user_id,truth
268825,1.0
1192723,1.0
687488,0.0
760953,0.0
144371,1.0
755762,1.0
1155928,1.0
593192,1.0
1120501,1.0
1224231,0.0
29922,0.0
757585,0.0
305115,1.0
1031498,1.0
204318,0.0
927241,0.0
81825,1.0
261704,1.0
1002041,1.0
823461,1.0
661015,1.0
1123173,1.0
924487,0.0
1038628,1.0
1328527,0.0
1238179,0.0
568066,1.0
420339,0.0
1086731,1.0
576874,0.0
367319,1.0
1277875,1.0
1220186,1.0
445324,1.0
141005,1.0
1178339,0.0
849837,1.0
1104814,1.0
984529,1.0
638957,1.0
1160263,1.0
661621,1.0
376014,1.0
123725,0.0
57495,0.0
581190,0.0
458280,1.0
936116,1.0
1037657,1.0
841127,1.0
237884,0.0
98848,1.0
1275738,0.0
1058712,0.0
1274159,0.0
1244042,1.0
489811,1.0
473135,1.0
763028,1.0
960853,1.0
191854,0.0
978643,1.0
121960,1.0
228129,0.0
212254,0.0
1072534,1.0
236274,0.0
790147,1.0
312673,1.0
831468,1.0
571661,1.0
111820,0.0
584457,0.0
810505,0.0
679739,0.0
962184,1.0
1074465,1.0
274403,0.0
641202,1.0
461418,0.0
1326088,0.0
670157,1.0
1300933,1.0
1221197,0.0
367217,1.0
1310518,0.0
1101655,0.0
205444,1.0
838193,0.0
146004,1.0
503725,1.0
1215716,0.0
1080799,1.0
1163706,0.0
983598,0.0
465190,1.0
744387,1.0
72930,1.0
1358960,1.0
252654,1.0
1084452,1.0
239654,1.0
537155,0.0
12708,0.0
198437,1.0
466759,1.0
79367,0.0
807574,1.0
217760,1.0
30503,1.0
1189298,1.0
1268981,1.0
1157846,1.0
71555,0.0
453690,0.0
1036936,1.0
1359661,1.0
199552,0.0
632901,1.0
852809,1.0
908133,0.0
178972,0.0
263870,0.0
454859,1.0
676970,1.0
574048,0.0
527825,0.0
880102,1.0
487427,1.0
965701,1.0
891098,1.0
911572,0.0
820118,1.0
454643,0.0
448740,1.0
702290,1.0
1035847,1.0
130564,0.0
530712,1.0
785905,1.0
365483,1.0
843272,0.0
712142,1.0
846156,1.0
630295,1.0
221131,1.0
380024,1.0
59719,1.0
1306531,1.0
1261695,0.0
70103,1.0
101971,0.0
793128,1.0
554840,1.0
1331770,1.0
743779,0.0
507632,1.0
146258,1.0
863193,0.0
653309,1.0
544209,0.0
1014875,1.0
1137693,1.0
1352716,1.0
1033197,0.0
100068,0.0
245838,0.0
1050235,0.0
1364993,1.0
918272,1.0
950528,0.0
1066104,1.0
76615,0.0
416660,1.0
1145308,1.0
163676,0.0
459666,1.0
1286067,1.0
1035637,0.0
895555,0.0
987922,1.0
1215062,0.0
1162477,1.0
1096993,0.0
604026,0.0
765760,1.0
1140840,0.0
85966,1.0
1140800,0.0
885911,0.0
1035296,0.0
842029,1.0
460498,1.0
302338,1.0
1360763,0.0
920263,1.0
582659,0.0
134076,1.0
728832,1.0
1243081,1.0
130613,0.0
943646,0.0
245090,1.0
45452,1.0
1236137,0.0
611884,1.0
95727,0.0
346416,1.0
823096,1.0
443614,1.0
241931,1.0
190013,1.0
740192,1.0
200365,0.0
331996,0.0
1364263,0.0
144409,1.0
289058,1.0
757382,0.0
401087,1.0
871332,0.0
42231,0.0
362038,0.0
24468,0.0
108104,1.0
1036172,1.0
240111,0.0
737352,0.0
106810,0.0
1127428,1.0
133900,1.0
279348,1.0
1032725,1.0
792422,1.0
996380,1.0
639731,1.0
601714,0.0
815442,1.0
1158510,1.0
136811,0.0
303997,1.0
1018727,1.0
1175234,1.0
618070,1.0
724400,1.0
93467,0.0
193422,1.0
547563,1.0
763129,0.0
905803,1.0
243965,1.0
778805,1.0
229273,0.0
1130838,0.0
241127,1.0
347434,1.0
55966,1.0
439294,1.0
179227,0.0
1304756,0.0
510662,1.0
67692,1.0
852238,1.0
442242,0.0
172993,0.0
1324205,0.0
228418,1.0
1185457,1.0
1263650,1.0
364152,1.0
906874,1.0
1177692,0.0
1003971,1.0
754188,1.0
1366023,1.0
1117435,0.0
1234208,1.0
1110801,0.0
430859,0.0
543043,1.0
687397,1.0
975872,1.0
1097073,1.0
1038027,1.0
629734,0.0
1262957,1.0
987745,1.0
1263941,0.0
1063316,0.0
1354988,1.0
1022717,1.0
703415,1.0
154726,1.0
1250493,0.0
203549,1.0
936524,1.0
272779,0.0
492273,0.0
1051654,1.0
7524,1.0
638903,1.0
196458,1.0
686001,1.0
1289684,1.0
1140776,1.0
783748,0.0
772211,1.0
613981,0.0
177609,1.0
1251693,1.0
581283,0.0
1282625,0.0
1125981,1.0
767686,1.0
90496,1.0
973695,0.0
1076999,1.0
223443,0.0
82890,1.0
1069819,0.0
1143689,1.0
326421,1.0
750978,1.0
684130,1.0
157224,0.0
435753,1.0
964883,1.0
540482,0.0
1088141,0.0
1331053,0.0
1185153,1.0
941126,1.0
199353,1.0
427892,1.0
719160,1.0
311608,0.0
1107272,1.0
116893,1.0
1236220,0.0
356659,0.0
438015,1.0
697249,0.0
1217586,0.0
905422,1.0
395264,1.0
508686,1.0
559055,1.0
180473,1.0
885505,1.0
297312,0.0
940703,0.0
354143,0.0
504700,1.0
644226,1.0
124540,0.0
485100,0.0
1135446,1.0
220572,0.0
1322469,1.0
835080,0.0
1190737,1.0
324139,0.0
248031,0.0
1073216,1.0
798375,0.0
532880,1.0
190031,1.0
1027853,0.0
964962,0.0
587164,0.0
68452,0.0
387977,1.0
503273,1.0
144951,1.0
926066,1.0
311664,0.0
121766,0.0
865813,0.0
487396,1.0
315254,1.0
233831,0.0
1021575,1.0
1058776,1.0
497467,1.0
1364350,1.0
1076199,1.0
807785,0.0
515341,1.0
250927,1.0
981471,1.0
851226,1.0
1182141,0.0
845749,1.0
961017,0.0
500405,0.0
296410,1.0
662024,1.0
218589,1.0
555385,1.0
1269626,1.0
1096934,1.0
905547,0.0
110499,1.0
125714,0.0
635862,0.0
307534,0.0
540535,1.0
1342619,0.0
323392,0.0
799050,0.0
1281564,1.0
413039,0.0
1203604,0.0
19351,1.0
516115,1.0
488467,1.0
838295,1.0
1320710,0.0
36179,1.0
374477,0.0
603362,0.0
202316,0.0
1046521,0.0
718439,0.0
1248700,0.0
839862,1.0
782884,0.0
1184614,1.0
181452,0.0
150043,0.0
693262,0.0
311262,0.0
977838,1.0
1096535,0.0
1054620,0.0
103749,1.0
504055,0.0
378879,1.0
404858,1.0
1366109,0.0
951942,1.0
296006,1.0
1304438,0.0
122089,1.0
83048,1.0
830564,0.0
137122,1.0
963698,0.0
245243,1.0
474738,0.0
68514,0.0
436985,0.0
507083,0.0
20870,1.0
1348644,0.0
139531,1.0
548299,1.0
1046956,1.0
811296,1.0
567729,0.0
1041452,0.0
446126,1.0
880072,1.0
377675,1.0
801506,1.0
1184516,0.0
1102961,0.0
688347,0.0
1279249,0.0
713421,1.0
700490,1.0
265321,0.0
1148475,0.0
810686,0.0
923485,0.0
1015580,1.0
803144,1.0
259847,0.0
891318,1.0
787513,1.0
883367,1.0
169074,1.0
785832,0.0
107463,1.0
791728,0.0
1277948,0.0
560333,1.0
1226173,0.0
546055,0.0
1224806,1.0
543390,1.0
105713,1.0
467700,0.0
60881,1.0
238043,0.0
880257,1.0
1006352,1.0
677441,1.0
959256,0.0
984888,1.0
203093,0.0
1330380,0.0
1028577,0.0
860217,1.0
70570,1.0
963172,0.0
109983,1.0
1019456,0.0
1009373,0.0
715709,1.0
673007,0.0
737182,0.0
1149810,0.0
1360814,1.0
76332,1.0
926901,1.0
541276,0.0
729221,0.0
622828,1.0
1131929,0.0
905284,0.0
1148546,0.0
251129,0.0
746133,1.0
1254010,1.0
680581,0.0
894813,0.0
793230,0.0
480870,1.0
1331688,1.0
789916,1.0
620061,1.0
1280435,0.0
300825,1.0
1155177,1.0
1000336,0.0
1246996,0.0
860748,0.0
274243,0.0
506019,1.0
1288049,0.0
538799,0.0
998406,0.0
1221718,1.0
754113,0.0
515556,0.0
1102781,1.0
1320949,0.0
987597,0.0
1235483,0.0
101704,1.0
1280890,0.0
1312893,1.0
909680,0.0
310153,1.0
169764,0.0
1356396,1.0
1049775,1.0
974239,1.0
297559,0.0
1276145,0.0
714992,1.0
809027,1.0
922555,1.0
1293713,1.0
413494,0.0
1258146,0.0
482089,0.0
947812,1.0
467253,1.0
330565,0.0
638895,1.0
711438,0.0
303999,1.0
657345,0.0
72963,0.0
613673,0.0
1319457,1.0
763133,1.0
1177419,0.0
1044728,1.0
66449,0.0
49950,0.0
712129,1.0
128778,0.0
1278527,0.0
982361,1.0
684942,0.0
517411,1.0
229880,1.0
858420,1.0
793442,1.0
747106,1.0
1298016,1.0
1292644,1.0
294391,0.0
1103221,0.0
661198,0.0
346396,1.0
812616,0.0
523334,1.0
1206836,0.0
782916,0.0
1249769,0.0
1248376,0.0
267716,0.0
1069634,1.0
224173,1.0
1204767,1.0
1209364,0.0
750373,1.0
77602,1.0
758158,0.0
323194,1.0
584305,1.0
1327404,1.0
1348760,1.0
1183408,1.0
747569,1.0
175751,0.0
964199,1.0
360761,1.0
162172,1.0
1282316,0.0
819809,0.0
504111,1.0
206604,1.0
967415,0.0
182067,1.0
140822,1.0
144601,0.0
973890,0.0
377243,0.0
1179026,0.0
353513,1.0
1260315,1.0
595997,0.0
831228,1.0
220219,1.0
212937,1.0
1221514,1.0
1155692,0.0
18428,1.0
189061,1.0
1264051,0.0
1092664,1.0
809404,1.0
2640,1.0
1031043,0.0
843654,1.0
47555,1.0
1281652,0.0
770834,0.0
918697,1.0
327183,0.0
360088,1.0
484247,1.0
1191483,0.0
582334,1.0
597996,0.0
1300616,1.0
672117,1.0
1004963,1.0
1176612,1.0
1084035,1.0
782875,0.0
1105295,1.0
551483,0.0
326354,0.0
282067,0.0
59138,0.0
1282104,0.0
1359825,0.0
1338214,1.0
271800,0.0
575224,1.0
357779,1.0
1236961,0.0
1120285,0.0
808889,1.0
176012,0.0
755357,1.0
1297961,0.0
777753,1.0
1203366,1.0
9327,0.0
853311,1.0
924335,0.0
1294000,1.0
1228856,1.0
1229495,0.0
1341971,1.0
768836,1.0
854130,1.0
506835,0.0
860062,0.0
576377,0.0
113614,1.0
582787,1.0
284592,1.0
1305417,1.0
116741,0.0
1097072,0.0
963259,0.0
524620,0.0
1135248,0.0
725590,0.0
173923,0.0
272771,0.0
1151091,0.0
155981,1.0
803529,1.0
1120341,1.0
602696,1.0
431550,0.0
662867,1.0
459664,1.0
1045910,1.0
955029,1.0
968234,1.0
268425,0.0
1152962,0.0
1255397,1.0
325410,1.0
779272,0.0
235483,0.0
1021724,0.0
1186988,1.0
860734,1.0
540072,1.0
446300,1.0
957744,0.0
391331,1.0
1317603,1.0
595681,0.0
1060042,1.0
748348,1.0
569020,0.0
1026431,0.0
640108,0.0
463020,0.0
562425,0.0
236078,1.0
21052,1.0
743643,1.0
663718,1.0
304555,0.0
1277318,1.0
66352,0.0
49748,1.0
1308770,0.0
494617,1.0
1329294,0.0
343102,0.0
466973,0.0
1174248,0.0
1326829,1.0
565112,0.0
112918,1.0
546543,1.0
508251,1.0
383007,0.0
884349,1.0
1302955,1.0
869299,1.0
556446,1.0
1338803,0.0
1293343,1.0
799233,1.0
550706,0.0
319929,1.0
1091789,0.0
23946,0.0
13522,1.0
210196,0.0
564967,1.0
1154541,1.0
644084,1.0
1192140,0.0
1100071,1.0
1057480,1.0
1019514,0.0
664087,1.0
693540,0.0
394147,1.0
5065,1.0
715988,0.0
1156471,1.0
667670,0.0
419303,1.0
1025888,1.0
625089,1.0
1221106,0.0
331477,1.0
1130172,1.0
1363707,0.0
928689,1.0
932066,0.0
822998,0.0
75431,1.0
827772,1.0
478250,1.0
568426,0.0
314271,0.0
1059525,1.0
1055485,1.0
422860,1.0
739540,1.0
207141,1.0
578848,1.0
729564,1.0
814275,0.0
1361256,1.0
1178916,1.0
462156,0.0
819965,0.0
918499,1.0
1331038,0.0
636349,0.0
1090091,1.0
796674,1.0
1135681,1.0
728843,1.0
857375,0.0
976658,0.0
499325,0.0
780100,0.0
48577,0.0
79304,0.0
205264,0.0
12803,1.0
135998,0.0
961348,1.0
1220502,0.0
822542,1.0
717037,1.0
1271285,0.0
74624,0.0
1040755,1.0
392954,1.0
1151228,1.0
1035846,1.0
154685,1.0
1156477,0.0
707796,0.0
183053,1.0
695729,0.0
209954,1.0
1225371,1.0
721119,1.0
1092310,1.0
1084940,0.0
364221,1.0
167373,0.0
633068,0.0
924687,0.0
215806,1.0
113807,0.0
266928,1.0
615675,1.0
683663,0.0
559967,0.0
790247,1.0
1135001,1.0
976301,1.0
1119908,1.0
1124123,0.0
205700,1.0
1113086,0.0
628065,1.0
380192,1.0
1118448,0.0
1062487,1.0
861480,0.0
32741,1.0
976745,0.0
73221,1.0
504666,0.0
1211817,1.0
313916,0.0
196492,0.0
353223,0.0
1027240,0.0
558549,1.0
350855,0.0
170086,0.0
1034739,1.0
256829,0.0
998427,1.0
1091356,1.0
463770,1.0
1313168,0.0
586653,1.0
1148370,1.0
1317790,1.0
650277,0.0
732511,1.0
834493,0.0
140197,1.0
41459,0.0
913063,0.0
834764,0.0
740690,0.0
775301,1.0
1240834,0.0
646725,1.0
783639,1.0
505955,1.0
16747,1.0
784406,1.0
462010,0.0
79238,1.0
772480,1.0
508024,0.0
707565,0.0
1095263,1.0
1164428,0.0
898778,1.0
808167,1.0
1117373,1.0
617819,0.0
1166217,0.0
1313981,1.0
1288055,0.0
230135,1.0
34908,1.0
1303048,1.0
343286,0.0
1290961,1.0
99782,1.0
159527,1.0
1269957,1.0
1281558,1.0
453059,0.0
1022538,1.0
756937,1.0
1321434,0.0
338866,0.0
973,0.0
19802,0.0
1354639,1.0
678571,1.0
960193,0.0
1105235,1.0
727957,0.0
255295,0.0
463610,1.0
862584,1.0
327337,0.0
140682,1.0
656175,0.0
646094,1.0
363055,1.0
787281,1.0
29055,1.0
916327,1.0
981711,1.0
946648,0.0
259248,0.0
760254,0.0
1058247,1.0
855520,0.0
1186493,1.0
636568,0.0
967506,1.0
498874,0.0
360585,1.0
862751,1.0
427962,1.0
814438,1.0
547706,0.0
46496,0.0
916661,1.0
1236761,0.0
425658,1.0
1273966,1.0
261898,1.0
110844,1.0
1329390,1.0
885606,0.0
502241,0.0
867515,0.0
793480,1.0
638225,1.0
555551,0.0
656712,0.0
1155074,1.0
1061858,0.0
788477,1.0
760369,1.0
291854,1.0
1327641,0.0
1322166,1.0
359543,1.0
1344,1.0
803180,0.0
848616,1.0
285271,0.0
1282551,0.0
787973,0.0
760375,1.0
1358669,0.0
10381,1.0
369033,0.0
1315571,0.0
392847,1.0
772720,1.0
404928,1.0
766329,1.0
1207229,0.0
1210175,0.0
69282,0.0
191547,0.0
739429,1.0
429759,1.0
224532,0.0
71908,0.0
670568,1.0
400046,1.0
1320971,0.0
1102487,0.0
1043632,1.0
224897,0.0
508962,1.0
579925,1.0
259537,1.0
1163268,0.0
350068,1.0
876749,0.0
840437,0.0
409326,1.0
1132536,1.0
399654,0.0
93555,0.0
495885,1.0
446119,1.0
1206111,0.0
449903,1.0
1073772,1.0
806925,0.0
1213131,1.0
987197,0.0
1073294,1.0
745307,1.0
424718,1.0
215829,0.0
571347,0.0
613135,1.0
773074,0.0
972319,0.0
398961,0.0
1219097,0.0
555502,1.0
981079,1.0
184570,0.0
575287,0.0
1308083,0.0
99326,1.0
992238,1.0
1244955,0.0
1130264,0.0
977401,0.0
213982,1.0
625447,0.0
373547,0.0
499379,0.0
1304937,1.0
267067,1.0
240587,1.0
911833,0.0
411925,0.0
1122959,0.0
415455,0.0
1288492,0.0
800595,0.0
810796,1.0
928311,1.0
162318,0.0
458646,0.0
1024153,0.0
212781,1.0
797301,0.0
324073,0.0
1351253,1.0
633295,1.0
881725,1.0
226590,1.0
97617,1.0
1176906,1.0
1055446,1.0
540856,0.0
148633,1.0
1274376,1.0
673244,1.0
89078,0.0
391279,0.0
1271516,1.0
727602,1.0
757588,0.0
1278055,0.0
278303,0.0
263603,0.0
891118,0.0
1116560,0.0
545114,0.0
1132145,0.0
589772,1.0
468997,0.0
97329,0.0
428950,0.0
824872,1.0
1366265,1.0
628866,0.0
134298,1.0
1104552,0.0
359388,1.0
1326579,1.0
1123720,0.0
1064534,0.0
32419,1.0
4527,0.0
443836,0.0
1245042,1.0
601340,1.0
1361875,0.0
900989,0.0
853185,0.0
53929,1.0
1264530,1.0
802680,1.0
467462,0.0
949308,1.0
1102057,0.0
67076,0.0
617866,0.0
745623,1.0
673564,1.0
824919,1.0
294679,0.0
373701,1.0
1352313,1.0
841642,0.0
852471,0.0
1317599,0.0
769752,1.0
566420,1.0
916621,0.0
598011,0.0
703612,0.0
326982,0.0
382027,1.0
1078942,1.0
1291025,0.0
1183545,1.0
985857,0.0
1268468,1.0
677010,1.0
214715,1.0
127521,1.0
1334574,0.0
1060165,0.0
1304994,1.0
1367348,1.0
675440,0.0
626686,1.0
658248,0.0
1367067,0.0
1062316,1.0
938174,1.0
62744,1.0
966415,1.0
416587,1.0
455663,0.0
809703,1.0
144068,0.0
355141,1.0
425032,1.0
1214533,0.0
449522,1.0
80874,0.0
1162987,0.0
1086572,0.0
166386,0.0
961518,0.0
570572,1.0
72542,1.0
1225328,0.0
1246112,0.0
1001436,0.0
895095,1.0
505203,0.0
983285,1.0
203846,1.0
284022,1.0
349467,1.0
1045188,0.0
79534,0.0
680760,1.0
516027,0.0
471221,1.0
357373,1.0
1290298,1.0
372956,1.0
342334,1.0
1239843,1.0
574801,0.0
146986,1.0
687996,0.0
459263,1.0
1043003,1.0
395446,1.0
289715,1.0
1270043,1.0
974973,1.0
530481,1.0
802708,0.0
440883,0.0
40464,1.0
495185,0.0
629519,0.0
478434,0.0
694673,1.0
797673,0.0
663342,0.0
445298,0.0
47123,1.0
958882,0.0
1297168,0.0
764502,0.0
109207,1.0
211305,1.0
1028130,1.0
778899,1.0
1076767,1.0
601306,0.0
1300436,0.0
1069425,1.0
18942,1.0
1042075,1.0
1010363,1.0
155708,0.0
1346753,1.0
33006,1.0
507210,1.0
692895,0.0
296496,0.0
101687,1.0
1255247,1.0
1344489,0.0
937974,0.0
78413,0.0
453631,1.0
168709,1.0
38662,0.0
156913,0.0
700405,1.0
1060295,1.0
913442,1.0
1346360,0.0
1218812,0.0
212473,1.0
733906,1.0
537535,0.0
1049358,1.0
1137635,1.0
55914,1.0
993150,0.0
936189,1.0
309038,1.0
326816,1.0
38031,1.0
90942,1.0
834635,0.0
484375,0.0
937597,1.0
89647,1.0
891824,0.0
650326,1.0
1263095,0.0
60730,0.0
819822,0.0
1276542,0.0
988723,1.0
1285490,0.0
1092712,0.0
283336,1.0
818531,1.0
889791,0.0
184856,0.0
1109360,1.0
1225566,1.0
824732,1.0
544636,0.0
98956,0.0
1322719,1.0
1151681,1.0
920751,1.0
1021778,0.0
612658,1.0
928516,0.0
273683,0.0
954154,1.0
131708,0.0
1095707,0.0
149609,1.0
945192,1.0
1049951,1.0
129028,0.0
314868,0.0
806324,0.0
1112181,0.0
536628,0.0
132276,1.0
794309,1.0
813765,1.0
1064813,1.0
144065,1.0
434661,0.0
171175,1.0
825185,1.0
1350658,0.0
929426,1.0
457779,0.0
721812,1.0
991146,1.0
639897,0.0
207021,0.0
171367,1.0
1313210,1.0
26917,1.0
1349606,1.0
778154,1.0
367831,1.0
1156243,0.0
1238617,1.0
1236119,1.0
82270,0.0
147851,1.0
63043,1.0
608887,1.0
1268794,1.0
1135926,1.0
1306579,1.0
320571,0.0
1100509,0.0
1296489,1.0
1051451,0.0
968472,1.0
839200,1.0
1159000,1.0
1302840,1.0
1230168,0.0
651038,1.0
447725,0.0
602914,1.0
662383,0.0
719512,0.0
591858,0.0
21988,0.0
782523,0.0
611874,0.0
1142316,0.0
944401,1.0
409123,1.0
957492,1.0
1185759,1.0
1054311,0.0
132491,0.0
1158121,1.0
292035,0.0
778643,1.0
238256,0.0
306160,0.0
510395,1.0
241790,0.0
194684,1.0
411581,1.0
591889,1.0
849111,1.0
763867,1.0
132707,1.0
149083,0.0
540679,1.0
189386,1.0
1018226,1.0
734689,1.0
813267,1.0
614533,1.0
670190,0.0
821441,0.0
705201,1.0
1366088,1.0
1294131,1.0
558921,0.0
503601,1.0
1286343,1.0
1224255,0.0
802349,0.0
823545,0.0
92591,0.0
231000,0.0
1342516,1.0
1200024,1.0
271951,0.0
413257,1.0
671456,1.0
149763,0.0
526449,1.0
1289795,1.0
612994,1.0
735305,1.0
1145435,0.0
14808,0.0
305831,0.0
1005611,1.0
1025315,1.0
123065,1.0
1349160,0.0
220625,1.0
1011004,0.0
1290754,0.0
1184705,0.0
1165020,1.0
1333296,0.0
224603,1.0
967396,1.0
256960,1.0
310729,0.0
920530,1.0
401263,0.0
861325,0.0
179307,1.0
942975,1.0
357014,1.0
859928,0.0
769926,0.0
1293273,0.0
523154,0.0
570273,0.0
448916,0.0
1091997,0.0
864687,1.0
477201,1.0
357243,1.0
313813,1.0
928077,1.0
1173324,0.0
975122,1.0
466491,0.0
1158606,1.0
443653,0.0
526145,0.0
200289,0.0
973152,0.0
53191,1.0
1103326,0.0
1247289,1.0
776608,1.0
1111725,1.0
1003191,0.0
383687,0.0
1086167,0.0
3747,1.0
666397,0.0
1244254,0.0
618659,0.0
224618,1.0
1296971,1.0
1230778,1.0
879227,0.0
512689,1.0
618840,0.0
283370,0.0
131872,1.0
1284075,1.0
829274,0.0
808416,1.0
1335337,0.0
1084241,0.0
808952,1.0
947434,1.0
152532,1.0
459055,0.0
253396,1.0
1179357,1.0
346099,0.0
818202,1.0
940046,0.0
520158,1.0
834412,0.0
640229,0.0
990363,1.0
1252475,1.0
1176632,0.0
969848,0.0
765519,1.0
249856,0.0
1199262,1.0
1169463,1.0
198469,1.0
325755,0.0
91261,0.0
481201,1.0
143177,0.0
231101,1.0
1217183,1.0
622216,0.0
439212,1.0
824744,0.0
673943,0.0
475636,0.0
52926,1.0
1309763,1.0
1017603,1.0
223019,0.0
1148750,1.0
637807,0.0
644358,1.0
191127,0.0
175810,1.0
622172,0.0
669752,1.0
821756,1.0
1117053,1.0
634832,1.0
142463,1.0
107981,1.0
240397,1.0
993633,1.0
98610,1.0
1251120,1.0
1089818,1.0
777957,0.0
59343,0.0
1291695,0.0
390916,0.0
198611,1.0
147372,0.0
850192,0.0
302525,0.0
858355,0.0
395072,1.0
1194760,0.0
111923,1.0
1050122,0.0
1073387,0.0
872529,1.0
851880,1.0
839741,0.0
516120,0.0
83372,1.0
953955,0.0
689492,1.0
1357585,1.0
196557,1.0
210431,1.0
403216,1.0
734274,1.0
1206348,1.0
74227,0.0
26007,1.0
1233332,0.0
261269,1.0
665501,1.0
914079,1.0
1211647,1.0
752984,0.0
693318,0.0
86576,0.0
1084108,0.0
1202393,0.0
998895,0.0
603047,0.0
126300,1.0
1357759,0.0
735697,1.0
635201,1.0
12028,0.0
1264095,1.0
26410,1.0
994638,1.0
624873,0.0
682561,0.0
433168,1.0
446865,0.0
27865,0.0
916217,0.0
1303336,1.0
716569,0.0
572227,1.0
58131,0.0
496998,1.0
562037,0.0
380674,1.0
961243,1.0
63343,0.0
408755,0.0
1118424,1.0
1049243,0.0
76620,1.0
414947,1.0
422912,0.0
1284182,0.0
1170721,1.0
282115,1.0
1045014,1.0
1053966,0.0
1250908,1.0
666680,1.0
496068,0.0
85353,1.0
708726,0.0
17956,1.0
1100565,0.0
48789,1.0
110073,1.0
223075,1.0
624455,0.0
630573,0.0
611179,1.0
414970,1.0
903792,1.0
1254299,1.0
962433,1.0
735285,0.0
463715,1.0
186924,1.0
332171,1.0
591835,0.0
367455,1.0
66743,1.0
939811,1.0
803846,0.0
929984,1.0
871607,1.0
255869,0.0
731892,1.0
531679,0.0
38355,0.0
68366,1.0
830110,0.0
302901,1.0
101658,1.0
78449,0.0
877271,0.0
336077,0.0
128261,0.0
385523,0.0
52929,1.0
1204452,1.0
164946,1.0
1081237,1.0
411126,0.0
606573,1.0
354911,1.0
312159,0.0
649505,1.0
759912,0.0
383814,0.0
1007974,0.0
1272873,0.0
114526,0.0
683507,1.0
1319735,1.0
186057,0.0
877552,1.0
545150,1.0
56090,1.0
466757,1.0
1248858,0.0
7234,1.0
327366,0.0
403210,1.0
399872,1.0
412601,0.0
899578,1.0
1237670,1.0
749583,1.0
308754,1.0
786696,0.0
860361,0.0
1124818,1.0
1290575,1.0
741021,1.0
113950,1.0
1140795,0.0
1283526,0.0
1247179,1.0
796524,0.0
678959,1.0
1286666,0.0
44448,0.0
704741,0.0
1004989,1.0
921882,1.0
932450,0.0
706454,1.0
76197,1.0
848081,1.0
672419,1.0
1097686,1.0
341903,1.0
1208481,1.0
1005298,0.0
1041336,0.0
210325,0.0
1312905,0.0
680396,0.0
1343776,0.0
1083454,0.0
335566,0.0
391796,1.0
1268015,0.0
344948,0.0
1186673,0.0
363001,1.0
958224,1.0
130371,1.0
421214,1.0
99390,0.0
874599,0.0
1280515,0.0
1056364,1.0
41070,1.0
872647,1.0
179980,1.0
680404,0.0
709737,1.0
196314,0.0
52489,1.0
742710,1.0
1314441,0.0
255593,1.0
933485,1.0
159412,1.0
856243,1.0
1266397,0.0
1169473,1.0
695950,0.0
367140,1.0
1060048,1.0
453714,1.0
229200,0.0
37302,0.0
598415,1.0
822641,0.0
418257,0.0
546511,1.0
797510,0.0
235288,1.0
1187212,1.0
199428,0.0
36559,1.0
978810,0.0
119259,0.0
812384,0.0
775006,1.0
380005,1.0
885469,1.0
309121,1.0
813129,1.0
493824,1.0
1284597,1.0
85665,1.0
619008,1.0
1174247,0.0
359043,0.0
435442,1.0
484802,1.0
937285,1.0
439742,1.0
942027,1.0
989643,0.0
12006,0.0
691953,1.0
322959,1.0
155864,1.0
102963,1.0
1189488,1.0
430223,1.0
484189,0.0
205425,1.0
1174603,1.0
1015087,1.0
195549,0.0
708603,0.0
784679,1.0
1123826,0.0
947161,1.0
109208,1.0
1029386,1.0
50594,1.0
697644,1.0
841464,1.0
1004820,1.0
31717,1.0
824600,0.0
1324170,0.0
254829,1.0
375352,1.0
1198075,0.0
248885,1.0
1182594,0.0
1291714,1.0
1181227,1.0
92183,1.0
334995,0.0
475683,1.0
616983,1.0
57663,0.0
268410,0.0
1271331,1.0
129783,0.0
980024,1.0
258552,1.0
121722,1.0
838909,0.0
1300816,1.0
73061,1.0
593470,1.0
790131,1.0
1285238,1.0
1044190,0.0
1307767,0.0
904175,1.0
184343,1.0
478463,1.0
1152331,0.0
1286730,0.0
1201736,0.0
1267922,1.0
862098,1.0
85484,0.0
142997,0.0
976823,1.0
504388,1.0
532740,0.0
469592,1.0
445915,1.0
699561,1.0
1248169,1.0
1067166,1.0
340400,0.0
72629,0.0
1097311,0.0
1192455,1.0
590804,1.0
840216,0.0
617950,1.0
1146698,1.0
1302487,0.0
327257,1.0
649948,0.0
842222,0.0
74867,0.0
903732,1.0
986200,1.0
222153,1.0
426221,1.0
980695,1.0
913952,1.0
45988,0.0
1116600,1.0
157817,0.0
653210,1.0
946974,1.0
411708,1.0
1103127,1.0
453270,0.0
1296575,0.0
263516,1.0
907638,0.0
4505,1.0
964667,1.0
617212,1.0
1109383,1.0
220139,0.0
995492,0.0
962275,1.0
1200091,0.0
636987,0.0
1315428,0.0
48523,0.0
898710,0.0
209786,1.0
965729,0.0
6329,0.0
1189462,1.0
1036055,1.0
765328,0.0
1210918,0.0
457371,1.0
237127,1.0
881936,0.0
527693,1.0
1269170,0.0
1217807,0.0
250285,0.0
148077,0.0
664734,0.0
906493,1.0
1029666,1.0
275601,1.0
441835,0.0
885883,1.0
562900,0.0
157672,0.0
1267066,0.0
378399,1.0
696923,1.0
1105948,1.0
852566,1.0
1077915,0.0
893995,0.0
779505,0.0
530014,1.0
1164482,1.0
300917,1.0
1158824,0.0
1062346,1.0
1254520,1.0
